"statid","matchid","possessionhome","possessionaway","shotsontargethome","shotsontargetaway","shotsofftargethome","shotsofftargetaway","cornershome","cornersaway","foulshome","foulsaway"
4426,1086278,0,0,0,0,0,0,0,0,0,0
4427,1086283,0,0,0,0,0,0,0,0,0,0
4428,1086288,0,0,0,0,0,0,0,0,0,0
4429,1086290,0,0,0,0,0,0,0,0,0,0
4430,1086293,0,0,0,0,0,0,0,0,0,0
4431,1086294,0,0,0,0,0,0,0,0,0,0
4432,1086301,0,0,0,0,0,0,0,0,0,0
4433,1086303,0,0,0,0,0,0,0,0,0,0
4434,1086304,0,0,0,0,0,0,0,0,0,0
4435,1086322,0,0,0,0,0,0,0,0,0,0
4436,1086328,0,0,0,0,0,0,0,0,0,0
4437,1086344,0,0,0,0,0,0,0,0,0,0
4438,1086345,0,0,0,0,0,0,0,0,0,0
4439,1086354,0,0,0,0,0,0,0,0,0,0
4440,1086356,0,0,0,0,0,0,0,0,0,0
4441,1086363,0,0,0,0,0,0,0,0,0,0
4442,1086366,0,0,0,0,0,0,0,0,0,0
4443,1086374,0,0,0,0,0,0,0,0,0,0
4444,1086375,0,0,0,0,0,0,0,0,0,0
4445,1086376,0,0,0,0,0,0,0,0,0,0
4446,1086381,0,0,0,0,0,0,0,0,0,0
4447,1086385,0,0,0,0,0,0,0,0,0,0
4448,1086390,0,0,0,0,0,0,0,0,0,0
4449,1086391,0,0,0,0,0,0,0,0,0,0
4450,1086394,0,0,0,0,0,0,0,0,0,0
4451,1086395,0,0,0,0,0,0,0,0,0,0
4452,1086398,0,0,0,0,0,0,0,0,0,0
4453,1086400,0,0,0,0,0,0,0,0,0,0
4454,1086412,0,0,0,0,0,0,0,0,0,0
4455,1086414,0,0,0,0,0,0,0,0,0,0
4456,1086416,0,0,0,0,0,0,0,0,0,0
4457,1086417,0,0,0,0,0,0,0,0,0,0
4458,1086427,0,0,0,0,0,0,0,0,0,0
4459,1086428,0,0,0,0,0,0,0,0,0,0
4460,1086430,0,0,0,0,0,0,0,0,0,0
4461,1086439,0,0,0,0,0,0,0,0,0,0
4462,1086444,0,0,0,0,0,0,0,0,0,0
4463,1086445,0,0,0,0,0,0,0,0,0,0
4464,1086446,0,0,0,0,0,0,0,0,0,0
4465,1086447,0,0,0,0,0,0,0,0,0,0
4466,1086457,0,0,0,0,0,0,0,0,0,0
4467,1086458,0,0,0,0,0,0,0,0,0,0
4468,1086460,0,0,0,0,0,0,0,0,0,0
4469,1086465,0,0,0,0,0,0,0,0,0,0
4470,1086468,0,0,0,0,0,0,0,0,0,0
4471,1086470,0,0,0,0,0,0,0,0,0,0
4472,1086471,0,0,0,0,0,0,0,0,0,0
4473,1086472,0,0,0,0,0,0,0,0,0,0
4474,1086473,0,0,0,0,0,0,0,0,0,0
4475,1086478,0,0,0,0,0,0,0,0,0,0
4476,1086482,0,0,0,0,0,0,0,0,0,0
4477,1086491,0,0,0,0,0,0,0,0,0,0
4478,1086493,0,0,0,0,0,0,0,0,0,0
4479,1086494,0,0,0,0,0,0,0,0,0,0
4480,1086500,0,0,0,0,0,0,0,0,0,0
4481,1086509,0,0,0,0,0,0,0,0,0,0
4482,1086516,0,0,0,0,0,0,0,0,0,0
4483,1086530,0,0,0,0,0,0,0,0,0,0
4484,1086538,0,0,0,0,0,0,0,0,0,0
4485,1086547,0,0,0,0,0,0,0,0,0,0
4486,1086553,0,0,0,0,0,0,0,0,0,0
4487,1086556,0,0,0,0,0,0,0,0,0,0
4488,1086559,0,0,0,0,0,0,0,0,0,0
4489,1086570,0,0,0,0,0,0,0,0,0,0
4490,1086574,0,0,0,0,0,0,0,0,0,0
4491,1086579,0,0,0,0,0,0,0,0,0,0
4492,1086584,0,0,0,0,0,0,0,0,0,0
4493,1086585,0,0,0,0,0,0,0,0,0,0
4494,1086588,0,0,0,0,0,0,0,0,0,0
4495,1086597,0,0,0,0,0,0,0,0,0,0
4496,1086606,0,0,0,0,0,0,0,0,0,0
4497,1086615,0,0,0,0,0,0,0,0,0,0
4498,1086619,0,0,0,0,0,0,0,0,0,0
4499,1086633,0,0,0,0,0,0,0,0,0,0
4500,1086642,0,0,0,0,0,0,0,0,0,0
4501,1086643,0,0,0,0,0,0,0,0,0,0
4502,1086658,0,0,0,0,0,0,0,0,0,0
4503,1086665,0,0,0,0,0,0,0,0,0,0
4504,1086688,0,0,0,0,0,0,0,0,0,0
4505,1086692,0,0,0,0,0,0,0,0,0,0
4506,1086696,0,0,0,0,0,0,0,0,0,0
4507,1086700,0,0,0,0,0,0,0,0,0,0
4508,1086704,0,0,0,0,0,0,0,0,0,0
4509,1086710,0,0,0,0,0,0,0,0,0,0
4510,1086712,0,0,0,0,0,0,0,0,0,0
4511,1086713,0,0,0,0,0,0,0,0,0,0
4512,1086724,0,0,0,0,0,0,0,0,0,0
4513,1086726,0,0,0,0,0,0,0,0,0,0
4514,1086729,0,0,0,0,0,0,0,0,0,0
4515,1086734,0,0,0,0,0,0,0,0,0,0
4516,1086736,0,0,0,0,0,0,0,0,0,0
4517,1086741,0,0,0,0,0,0,0,0,0,0
4518,1086756,0,0,0,0,0,0,0,0,0,0
4519,1086759,0,0,0,0,0,0,0,0,0,0
4520,1087035,0,0,0,0,0,0,0,0,0,0
4521,1087037,0,0,0,0,0,0,0,0,0,0
4522,1087045,0,0,0,0,0,0,0,0,0,0
4523,1087050,0,0,0,0,0,0,0,0,0,0
4524,1087054,0,0,0,0,0,0,0,0,0,0
4525,1087068,0,0,0,0,0,0,0,0,0,0
4526,1087069,0,0,0,0,0,0,0,0,0,0
4527,1087072,0,0,0,0,0,0,0,0,0,0
4528,1087079,0,0,0,0,0,0,0,0,0,0
4529,1087081,0,0,0,0,0,0,0,0,0,0
4530,1087085,0,0,0,0,0,0,0,0,0,0
4531,1087090,0,0,0,0,0,0,0,0,0,0
4532,1087092,0,0,0,0,0,0,0,0,0,0
4533,1087093,0,0,0,0,0,0,0,0,0,0
4534,1087096,0,0,0,0,0,0,0,0,0,0
4535,1087098,0,0,0,0,0,0,0,0,0,0
4536,1087101,0,0,0,0,0,0,0,0,0,0
4537,1087105,0,0,0,0,0,0,0,0,0,0
4538,1087107,0,0,0,0,0,0,0,0,0,0
4539,1087109,0,0,0,0,0,0,0,0,0,0
4540,1087111,0,0,0,0,0,0,0,0,0,0
4541,1087115,0,0,0,0,0,0,0,0,0,0
4542,1087119,0,0,0,0,0,0,0,0,0,0
4543,1087121,0,0,0,0,0,0,0,0,0,0
4544,1087123,0,0,0,0,0,0,0,0,0,0
4545,1087126,0,0,0,0,0,0,0,0,0,0
4546,1087128,0,0,0,0,0,0,0,0,0,0
4547,1087129,0,0,0,0,0,0,0,0,0,0
4548,1087130,0,0,0,0,0,0,0,0,0,0
4549,1087131,0,0,0,0,0,0,0,0,0,0
4550,1087133,0,0,0,0,0,0,0,0,0,0
4551,1087135,0,0,0,0,0,0,0,0,0,0
4552,1087136,0,0,0,0,0,0,0,0,0,0
4553,1087137,0,0,0,0,0,0,0,0,0,0
4554,1087140,0,0,0,0,0,0,0,0,0,0
4555,1087141,0,0,0,0,0,0,0,0,0,0
4556,1087142,0,0,0,0,0,0,0,0,0,0
4557,1087144,0,0,0,0,0,0,0,0,0,0
4558,1087147,0,0,0,0,0,0,0,0,0,0
4559,1087148,0,0,0,0,0,0,0,0,0,0
4560,1087150,0,0,0,0,0,0,0,0,0,0
4561,1087153,0,0,0,0,0,0,0,0,0,0
4562,1087156,0,0,0,0,0,0,0,0,0,0
4563,1087158,0,0,0,0,0,0,0,0,0,0
4564,1087159,0,0,0,0,0,0,0,0,0,0
4565,1087160,0,0,0,0,0,0,0,0,0,0
4566,1087161,0,0,0,0,0,0,0,0,0,0
4567,1087162,0,0,0,0,0,0,0,0,0,0
4568,1087164,0,0,0,0,0,0,0,0,0,0
4569,1087167,0,0,0,0,0,0,0,0,0,0
4570,1087170,0,0,0,0,0,0,0,0,0,0
4571,1087174,0,0,0,0,0,0,0,0,0,0
4572,1092498,0,0,0,0,0,0,0,0,0,0
4573,1092509,0,0,0,0,0,0,0,0,0,0
4574,1092512,0,0,0,0,0,0,0,0,0,0
4575,1092514,0,0,0,0,0,0,0,0,0,0
4576,1092519,0,0,0,0,0,0,0,0,0,0
4577,1092526,0,0,0,0,0,0,0,0,0,0
4578,1092544,0,0,0,0,0,0,0,0,0,0
4579,1092555,0,0,0,0,0,0,0,0,0,0
4580,1092557,0,0,0,0,0,0,0,0,0,0
4581,1092560,0,0,0,0,0,0,0,0,0,0
4582,1092588,0,0,0,0,0,0,0,0,0,0
4583,1092592,0,0,0,0,0,0,0,0,0,0
4584,1092595,0,0,0,0,0,0,0,0,0,0
4585,1092604,0,0,0,0,0,0,0,0,0,0
4586,1092613,0,0,0,0,0,0,0,0,0,0
4587,1092621,0,0,0,0,0,0,0,0,0,0
4588,1092625,0,0,0,0,0,0,0,0,0,0
4589,1092649,0,0,0,0,0,0,0,0,0,0
4590,1092670,0,0,0,0,0,0,0,0,0,0
4591,1092671,0,0,0,0,0,0,0,0,0,0
4592,1092673,0,0,0,0,0,0,0,0,0,0
4593,1092684,0,0,0,0,0,0,0,0,0,0
4594,1092688,0,0,0,0,0,0,0,0,0,0
4595,1092689,0,0,0,0,0,0,0,0,0,0
4596,1092691,0,0,0,0,0,0,0,0,0,0
4597,1092713,0,0,0,0,0,0,0,0,0,0
4598,1092737,0,0,0,0,0,0,0,0,0,0
4599,1092740,0,0,0,0,0,0,0,0,0,0
4600,1092743,0,0,0,0,0,0,0,0,0,0
4601,1092759,0,0,0,0,0,0,0,0,0,0
4602,1092761,0,0,0,0,0,0,0,0,0,0
4603,1092765,0,0,0,0,0,0,0,0,0,0
4604,1092766,0,0,0,0,0,0,0,0,0,0
4605,1092781,0,0,0,0,0,0,0,0,0,0
4606,1092785,0,0,0,0,0,0,0,0,0,0
4607,1092790,0,0,0,0,0,0,0,3,0,0
4608,1092793,0,0,0,0,0,0,0,0,0,0
4609,1092803,0,0,0,0,0,0,0,0,0,0
4610,1092812,0,0,0,0,0,0,0,0,0,0
4611,1092821,0,0,0,0,0,0,0,0,0,0
4612,1092823,0,0,0,0,0,0,0,0,0,0
4613,1092838,0,0,0,0,0,0,0,0,0,0
4614,1092841,0,0,0,0,0,0,0,0,0,0
4615,1092852,0,0,0,0,0,0,0,0,0,0
4616,1092856,0,0,0,0,0,0,0,0,0,0
4617,1092858,0,0,0,0,0,0,0,0,0,0
4618,1092862,0,0,0,0,0,0,0,0,0,0
4619,1092870,0,0,0,0,0,0,0,0,0,0
4620,1092871,0,0,0,0,0,0,0,0,0,0
4621,1092882,0,0,0,0,0,0,0,0,0,0
4622,1092883,0,0,0,0,0,0,0,0,0,0
4623,1092887,0,0,0,0,0,0,0,0,0,0
4624,1092905,0,0,0,0,0,0,0,0,0,0
4625,1092918,0,0,0,0,0,0,0,0,0,0
4626,1092947,0,0,0,0,0,0,0,0,0,0
4627,1092953,0,0,0,0,0,0,0,0,0,0
4628,1092959,0,0,0,0,0,0,0,0,0,0
4629,1092972,0,0,0,0,0,0,0,0,0,0
4630,1092974,0,0,0,0,0,0,0,0,0,0
4631,1092981,0,0,0,0,0,0,0,0,0,0
4632,1092991,0,0,0,0,0,0,0,0,0,0
4633,1093010,0,0,0,0,0,0,0,0,0,0
4634,1093023,0,0,0,0,0,0,0,0,0,0
4635,1093024,0,0,0,0,0,0,0,0,0,0
4636,1093036,0,0,0,0,0,0,0,0,0,0
4637,1093042,0,0,0,0,0,0,0,0,0,0
4638,1093045,0,0,0,0,0,0,0,0,0,0
4639,1093052,0,0,0,0,0,0,0,0,0,0
4640,1093055,0,0,0,0,0,0,0,0,0,0
4641,1093068,0,0,0,0,0,0,0,0,0,0
4642,1093069,0,0,0,0,0,0,0,0,0,0
4643,1093080,0,0,0,0,0,0,0,0,0,0
4644,1093081,0,0,0,0,0,0,0,0,0,0
4645,1093099,0,0,0,0,0,0,0,0,0,0
4646,1093105,0,0,0,0,0,0,0,0,0,0
4647,1093111,0,0,0,0,0,0,0,0,0,0
4648,1093118,0,0,0,0,0,0,0,0,0,0
4649,1093124,0,0,0,0,0,0,0,0,0,0
4650,1093136,0,0,0,0,0,0,0,0,0,0
4651,1093145,0,0,0,0,0,0,0,0,0,0
4652,1093159,0,0,0,0,0,0,0,0,0,0
4653,1093182,0,0,0,0,0,0,0,0,0,0
4654,1093195,0,0,0,0,0,0,0,0,0,0
4655,1093442,0,0,0,0,0,0,0,0,0,0
4656,1093721,0,0,0,0,0,0,0,0,0,0
4657,1093727,0,0,0,0,0,0,0,0,0,0
4658,1093734,0,0,0,0,0,0,0,0,0,0
4659,1093739,0,0,0,0,0,0,0,0,0,0
4660,1093758,0,0,0,0,0,0,0,0,0,0
4661,1093764,0,0,0,0,0,0,0,0,0,0
4662,1093768,0,0,0,0,0,0,0,0,0,0
4663,1093775,0,0,0,0,0,0,0,0,0,0
4664,1093789,0,0,0,0,0,0,0,0,0,0
4665,1093800,0,0,0,0,0,0,0,0,0,0
4666,1093804,0,0,0,0,0,0,0,0,0,0
4667,1093806,0,0,0,0,0,0,0,0,0,0
4668,1093812,0,0,0,0,0,0,0,0,0,0
4669,1093815,0,0,0,0,0,0,0,0,0,0
4670,1093839,0,0,0,0,0,0,0,0,0,0
4671,1093882,0,0,0,0,0,0,0,0,0,0
4672,1093916,0,0,0,0,0,0,0,0,0,0
4673,1093918,0,0,0,0,0,0,0,0,0,0
4674,1093943,0,0,0,0,0,0,0,0,0,0
4675,1093950,0,0,0,0,0,0,0,0,0,0
4676,1093956,0,0,0,0,0,0,0,0,0,0
4677,1093958,0,0,0,0,0,0,0,0,0,0
4678,1093978,0,0,0,0,0,0,0,0,0,0
4679,1093981,0,0,0,0,0,0,0,0,0,0
4680,1094005,0,0,0,0,0,0,0,0,0,0
4681,1094007,0,0,0,0,0,0,0,0,0,0
4682,1094008,0,0,0,0,0,0,0,0,0,0
4683,1094019,0,0,0,0,0,0,0,0,0,0
4684,1094022,0,0,0,0,0,0,0,0,0,0
4685,1094024,0,0,0,0,0,0,0,0,0,0
4686,1094049,0,0,0,0,0,0,0,0,0,0
4687,1094054,0,0,0,0,0,0,0,0,0,0
4688,1094067,0,0,0,0,0,0,0,0,0,0
4689,1094072,0,0,0,0,0,0,0,0,0,0
4690,1094078,0,0,0,0,0,0,0,0,0,0
4691,1094080,0,0,0,0,0,0,0,0,0,0
4692,1094094,0,0,0,0,0,0,0,0,0,0
4693,1094095,0,0,0,0,0,0,0,0,0,0
4694,1094096,0,0,0,0,0,0,0,0,0,0
4695,1094107,0,0,0,0,0,0,0,0,0,0
4696,1094111,0,0,0,0,0,0,0,0,0,0
4697,1094125,0,0,0,0,0,0,0,0,0,0
4698,1094132,0,0,0,0,0,0,0,0,0,0
4699,1094139,0,0,0,0,0,0,0,0,0,0
4700,1094153,0,0,0,0,0,0,0,0,0,0
4701,1094165,0,0,0,0,0,0,0,0,0,0
4702,1094174,0,0,0,0,0,0,0,0,0,0
4703,1094177,0,0,0,0,0,0,0,0,0,0
4704,1094183,0,0,0,0,0,0,0,0,0,0
4705,1094197,0,0,0,0,0,0,0,0,0,0
4706,1094199,0,0,0,0,0,0,0,0,0,0
4707,1094201,0,0,0,0,0,0,0,0,0,0
4708,1094212,0,0,0,0,0,0,0,0,0,0
4709,1094218,0,0,0,0,0,0,0,0,0,0
4710,1094229,0,0,0,0,0,0,0,0,0,0
4711,1094230,0,0,0,0,0,0,0,0,0,0
4712,1094245,0,0,0,0,0,0,0,0,0,0
4713,1094256,0,0,0,0,0,0,0,0,0,0
4714,1094260,0,0,0,0,0,0,0,0,0,0
4715,1094273,0,0,0,0,0,0,0,0,0,0
4716,1094282,0,0,0,0,0,0,0,0,0,0
4717,1094288,0,0,0,0,0,0,0,0,0,0
4718,1094319,0,0,0,0,0,0,0,0,0,0
4719,1094325,0,0,0,0,0,0,0,0,0,0
4720,1094332,0,0,0,0,0,0,0,0,0,0
4721,1094336,0,0,0,0,0,0,0,0,0,0
4722,1094342,0,0,0,0,0,0,0,0,0,0
4723,1094374,0,0,0,0,0,0,0,0,0,0
4724,1094382,0,0,0,0,0,0,0,0,0,0
4725,1094398,0,0,0,0,0,0,0,0,0,0
4726,1094402,0,0,0,0,0,0,0,0,0,0
4727,1094408,0,0,0,0,0,0,0,0,0,0
4728,1094418,0,0,0,0,0,0,0,0,0,0
4729,1094430,0,0,0,0,0,0,0,0,0,0
4730,1094431,0,0,0,0,0,0,0,0,0,0
4731,1094437,0,0,0,0,0,0,0,0,0,0
4732,1094443,0,0,0,0,0,0,0,0,0,0
4733,1094447,0,0,0,0,0,0,0,0,0,0
4734,1094458,0,0,0,0,0,0,0,0,0,0
4735,1094470,0,0,0,0,0,0,0,0,0,0
4736,1094472,0,0,0,0,0,0,0,0,0,0
4737,1094473,0,0,0,0,0,0,0,0,0,0
4738,1094479,0,0,0,0,0,0,0,0,0,0
4739,1094484,0,0,0,0,0,0,0,0,0,0
4740,1094487,0,0,0,0,0,0,0,0,0,0
4741,1094514,0,0,0,0,0,0,0,0,0,0
4742,1094518,0,0,0,0,0,0,0,0,0,0
4743,1094532,0,0,0,0,0,0,0,0,0,0
4744,1094564,0,0,0,0,0,0,0,0,0,0
4745,1094566,0,0,0,0,0,0,0,0,0,0
4746,1094574,0,0,0,0,0,0,0,0,0,0
4747,1094581,0,0,0,0,0,0,0,0,0,0
4748,1094595,0,0,0,0,0,0,0,0,0,0
4749,1094596,0,0,0,0,0,0,0,0,0,0
4750,1094599,0,0,0,0,0,0,0,0,0,0
4751,1094604,0,0,0,0,0,0,0,0,0,0
4752,1094611,0,0,0,0,0,0,0,0,0,0
4753,1094622,0,0,0,0,0,0,0,0,0,0
4754,1094646,0,0,0,0,0,0,0,0,0,0
4755,1094647,0,0,0,0,0,0,0,0,0,0
4756,1094686,0,0,0,0,0,0,0,0,0,0
4757,1094692,0,0,0,0,0,0,0,0,0,0
4758,1094705,0,0,0,0,0,0,0,0,0,0
4759,1094721,0,0,0,0,0,0,0,0,0,0
4760,1094747,0,0,0,0,0,0,0,0,0,0
4761,1094751,0,0,0,0,0,0,0,0,0,0
4762,1094758,0,0,0,0,0,0,0,0,0,0
4763,1094761,0,0,0,0,0,0,0,0,0,0
4764,1094765,0,0,0,0,0,0,0,0,0,0
4765,1094776,0,0,0,0,0,0,0,0,0,0
4766,1094777,0,0,0,0,0,0,0,0,0,0
4767,1094787,0,0,0,0,0,0,0,0,0,0
4768,1094791,0,0,0,0,0,0,0,0,0,0
4769,1094794,0,0,0,0,0,0,0,0,0,0
4770,1094796,0,0,0,0,0,0,0,0,0,0
4771,1094802,0,0,0,0,0,0,0,0,0,0
4772,1094807,0,0,0,0,0,0,0,0,0,0
4773,1094822,0,0,0,0,0,0,0,0,0,0
4774,1094831,0,0,0,0,0,0,0,0,0,0
4775,1094844,0,0,0,0,0,0,0,0,0,0
4776,1094855,0,0,0,0,0,0,0,0,0,0
4777,1094866,0,0,0,0,0,0,0,0,0,0
4778,1094880,0,0,0,0,0,0,0,0,0,0
4779,1094899,0,0,0,0,0,0,0,0,0,0
4780,1094900,0,0,0,0,0,0,0,0,0,0
4781,1094914,0,0,0,0,0,0,0,0,0,0
4782,1094919,0,0,0,0,0,0,0,0,0,0
4783,1094925,0,0,0,0,0,0,0,0,0,0
4784,1094927,0,0,0,0,0,0,0,0,0,0
4785,1094938,0,0,0,0,0,0,0,0,0,0
4786,1094940,0,0,0,0,0,0,0,0,0,0
4787,1094945,0,0,0,0,0,0,0,0,0,0
4788,1094946,0,0,0,0,0,0,0,0,0,0
4789,1094952,0,0,0,0,0,0,0,0,0,0
4790,1094956,0,0,0,0,0,0,0,0,0,0
4791,1094963,0,0,0,0,0,0,0,0,0,0
4792,1094979,0,0,0,0,0,0,0,0,0,0
4793,1094989,0,0,0,0,0,0,0,0,0,0
4794,1094993,0,0,0,0,0,0,0,0,0,0
4795,1095006,0,0,0,0,0,0,0,0,0,0
4796,1095023,0,0,0,0,0,0,0,0,0,0
4797,1095040,0,0,0,0,0,0,0,0,0,0
4798,1095047,0,0,0,0,0,0,0,0,0,0
4799,1095052,0,0,0,0,0,0,0,0,0,0
4800,1095066,0,0,0,0,0,0,0,0,0,0
4801,1095071,0,0,0,0,0,0,0,0,0,0
4802,1095084,0,0,0,0,0,0,0,0,0,0
4803,1095090,0,0,0,0,0,0,0,0,0,0
4804,1095095,0,0,0,0,0,0,0,0,0,0
4805,1095113,0,0,0,0,0,0,0,0,0,0
4806,1095124,0,0,0,0,0,0,0,0,0,0
4807,1095125,0,0,0,0,0,0,0,0,0,0
4808,1095129,0,0,0,0,0,0,0,0,0,0
4809,1095131,0,0,0,0,0,0,0,0,0,0
4810,1095132,0,0,0,0,0,0,0,0,0,0
4811,1095135,0,0,0,0,0,0,0,0,0,0
4812,1095141,0,0,0,0,0,0,0,0,0,0
4813,1095142,0,0,0,0,0,0,0,0,0,0
4814,1095160,0,0,0,0,0,0,0,0,0,0
4815,1095161,0,0,0,0,0,0,0,0,0,0
4816,1095192,0,0,0,0,0,0,0,0,0,0
4817,1095194,0,0,0,0,0,0,0,0,0,0
4818,1095198,0,0,0,0,0,0,0,0,0,0
4819,1095202,0,0,0,0,0,0,0,0,0,0
4820,1095207,0,0,0,0,0,0,0,0,0,0
4821,1095208,0,0,0,0,0,0,0,0,0,0
4822,1095209,0,0,0,0,0,0,0,0,0,0
4823,1095213,0,0,0,0,0,0,0,0,0,0
4824,1095218,0,0,0,0,0,0,0,0,0,0
4825,1095282,0,0,0,0,0,0,0,0,0,0
4826,1095283,0,0,0,0,0,0,0,0,0,0
4827,1095287,0,0,0,0,0,0,0,0,0,0
4828,1095288,0,0,0,0,0,0,0,0,0,0
4829,1095291,0,0,0,0,0,0,0,0,0,0
4830,1095295,0,0,0,0,0,0,0,0,0,0
4831,1095300,0,0,0,0,0,0,0,0,0,0
4832,1095306,0,0,0,0,0,0,0,0,0,0
4833,1095307,0,0,0,0,0,0,0,0,0,0
4834,1095313,0,0,0,0,0,0,0,0,0,0
4835,1095315,0,0,0,0,0,0,0,0,0,0
4836,1095317,0,0,0,0,0,0,0,0,0,0
4837,1095318,0,0,0,0,0,0,0,0,0,0
4838,1095333,0,0,0,0,0,0,0,0,0,0
4839,1095338,0,0,0,0,0,0,0,0,0,0
4840,1095348,0,0,0,0,0,0,0,0,0,0
4841,1095349,0,0,0,0,0,0,0,0,0,0
4842,1095366,0,0,0,0,0,0,0,0,0,0
4843,1095371,0,0,0,0,0,0,0,0,0,0
4844,1095379,0,0,0,0,0,0,0,0,0,0
4845,1095381,0,0,0,0,0,0,0,0,0,0
4846,1095388,0,0,0,0,0,0,0,0,0,0
4847,1095396,0,0,0,0,0,0,0,0,0,0
4848,1095400,0,0,0,0,0,0,0,0,0,0
4849,1095401,0,0,0,0,0,0,0,0,0,0
4850,1095408,0,0,0,0,0,0,0,0,0,0
4851,1095415,0,0,0,0,0,0,0,0,0,0
4852,1095419,0,0,0,0,0,0,0,0,0,0
4853,1095435,0,0,0,0,0,0,0,0,0,0
4854,1095436,0,0,0,0,0,0,0,0,0,0
4855,1095438,0,0,0,0,0,0,0,0,0,0
4856,1095448,0,0,0,0,0,0,0,0,0,0
4857,1095451,0,0,0,0,0,0,0,0,0,0
4858,1095467,0,0,0,0,0,0,0,0,0,0
4859,1095481,0,0,0,0,0,0,0,0,0,0
4860,1095491,0,0,0,0,0,0,0,0,0,0
4861,1095498,0,0,0,0,0,0,0,0,0,0
4862,1095499,0,0,0,0,0,0,0,0,0,0
4863,1095502,0,0,0,0,0,0,0,0,0,0
4864,1095503,0,0,0,0,0,0,0,0,0,0
4865,1095515,0,0,0,0,0,0,0,0,0,0
4866,1095530,0,0,0,0,0,0,0,0,0,0
4867,1095531,0,0,0,0,0,0,0,0,0,0
4868,1095544,0,0,0,0,0,0,0,0,0,0
4869,1095550,0,0,0,0,0,0,0,0,0,0
4870,1095551,0,0,0,0,0,0,0,0,0,0
4871,1095642,0,0,0,0,0,0,0,0,0,0
4872,1095651,0,0,0,0,0,0,0,0,0,0
4873,1095652,0,0,0,0,0,0,0,0,0,0
4874,1095665,0,0,0,0,0,0,0,0,0,0
4875,1095671,0,0,0,0,0,0,0,0,0,0
4876,1095675,0,0,0,0,0,0,0,0,0,0
4877,1095682,0,0,0,0,0,0,0,0,0,0
4878,1095688,0,0,0,0,0,0,0,0,0,0
4879,1095693,0,0,0,0,0,0,0,0,0,0
4880,1095707,0,0,0,0,0,0,0,0,0,0
4881,1095711,0,0,0,0,0,0,0,0,0,0
4882,1095721,0,0,0,0,0,0,0,0,0,0
4883,1095723,0,0,0,0,0,0,0,0,0,0
4884,1095731,0,0,0,0,0,0,0,0,0,0
4885,1095735,0,0,0,0,0,0,0,0,0,0
4886,1095737,0,0,0,0,0,0,0,0,0,0
4887,1095743,0,0,0,0,0,0,0,0,0,0
4888,1095747,0,0,0,0,0,0,0,0,0,0
4889,1095754,0,0,0,0,0,0,0,0,0,0
4890,1095765,0,0,0,0,0,0,0,0,0,0
4891,1095767,0,0,0,0,0,0,0,0,0,0
4892,1095799,0,0,0,0,0,0,0,0,0,0
4893,1095881,0,0,0,0,0,0,0,0,0,0
4894,1095919,0,0,0,0,0,0,0,0,0,0
4895,1095921,0,0,0,0,0,0,0,0,0,0
4896,1096029,0,0,0,0,0,0,0,0,0,0
4897,1096040,0,0,0,0,0,0,0,0,0,0
4898,1096050,0,0,0,0,0,0,0,0,0,0
4899,1096051,0,0,0,0,0,0,0,0,0,0
4900,1096059,0,0,0,0,0,0,0,0,0,0
4901,1096065,0,0,0,0,0,0,0,0,0,0
4902,1096068,0,0,0,0,0,0,0,0,0,0
4903,1096377,0,0,0,0,0,0,0,0,0,0
4904,1096391,0,0,0,0,0,0,0,0,0,0
4905,1096394,0,0,0,0,0,0,0,0,0,0
4906,1096397,0,0,0,0,0,0,0,0,0,0
4907,1096412,0,0,0,0,0,0,0,0,0,0
4908,1096427,0,0,0,0,0,0,0,0,0,0
4909,1096455,0,0,0,0,0,0,0,0,0,0
4910,1096457,0,0,0,0,0,0,0,0,0,0
4911,1096465,0,0,0,0,0,0,0,0,0,0
4912,1096474,0,0,0,0,0,0,0,0,0,0
4913,1096488,0,0,0,0,0,0,0,0,0,0
4914,1096498,0,0,0,0,0,0,0,0,0,0
4915,1096500,0,0,0,0,0,0,0,0,0,0
4916,1096505,0,0,0,0,0,0,0,0,0,0
4917,1096506,0,0,0,0,0,0,0,0,0,0
4918,1096509,0,0,0,0,0,0,0,0,0,0
4919,1096517,0,0,0,0,0,0,0,0,0,0
4920,1096533,0,0,0,0,0,0,0,0,0,0
4921,1096534,0,0,0,0,0,0,0,0,0,0
4922,1096547,0,0,0,0,0,0,0,0,0,0
4923,1096564,0,0,0,0,0,0,0,0,0,0
4924,1096566,0,0,0,0,0,0,0,0,0,0
4925,1096576,0,0,0,0,0,0,0,0,0,0
4926,1096577,0,0,0,0,0,0,0,0,0,0
4927,1096605,0,0,0,0,0,0,0,0,0,0
4928,1096609,0,0,0,0,0,0,0,0,0,0
4929,1096620,0,0,0,0,0,0,0,0,0,0
4930,1096632,0,0,0,0,0,0,0,0,0,0
4931,1096639,0,0,0,0,0,0,0,0,0,0
4932,1096646,0,0,0,0,0,0,0,0,0,0
4933,1096653,0,0,0,0,0,0,0,0,0,0
4934,1096656,0,0,0,0,0,0,0,0,0,0
4935,1096665,0,0,0,0,0,0,0,0,0,0
4936,1096666,0,0,0,0,0,0,0,0,0,0
4937,1096679,0,0,0,0,0,0,0,0,0,0
4938,1096690,0,0,0,0,0,0,0,0,0,0
4939,1096698,0,0,0,0,0,0,0,0,0,0
4940,1096707,0,0,0,0,0,0,0,0,0,0
